Order ID,Order Date,Customer ID,Region,Product ID,Quantity,Sales
ES-2014-1085728,12/18/2014,CL-11890,South,OFF-LA-10001793,4,27.84
ES-2011-3714548,9/20/2011,ML-17395,South,OFF-AR-10001269,4,118.44
ES-2014-5694421,5/23/2014,PF-19120,Central,OFF-AP-10004183,4,1206.84
ES-2012-1880476,6/11/2012,JK-15205,South,OFF-FA-10001113,3,37.08
ES-2014-5706242,8/15/2014,BS-11665,South,FUR-CH-10002085,3,246.69
ES-2013-4486106,2/28/2013,GH-14665,Central,OFF-ST-10003266,3,613.89
ES-2013-4486106,2/28/2013,GH-14665,Central,OFF-EN-10003392,3,61.47
ES-2013-4486106,2/28/2013,GH-14665,Central,OFF-ST-10001562,3,60.48
ES-2012-1439357,2/23/2012,BD-11560,North,FUR-CH-10000685,5,2285.7
ES-2013-5675257,8/2/2013,KT-16465,Central,OFF-EN-10003361,7,208.53
ES-2012-2217716,10/24/2012,JK-15325,South,OFF-BI-10004446,5,255.45
ES-2014-3088059,12/5/2014,MZ-17335,Central,OFF-PA-10004694,3,157.59
ES-2011-4852530,4/27/2011,PO-18850,Central,FUR-CH-10002477,4,1903.44
ES-2011-4852530,4/27/2011,PO-18850,Central,FUR-CH-10002002,7,897.33
ES-2011-4852530,4/27/2011,PO-18850,Central,OFF-LA-10004832,3,30.87
ES-2011-4852530,4/27/2011,PO-18850,Central,OFF-BI-10004712,1,4.8
ES-2011-4852530,4/27/2011,PO-18850,Central,OFF-ST-10001818,5,242.4
IT-2013-4864710,9/20/2013,LF-17185,North,OFF-FA-10002600,8,104.88
IT-2013-4864710,9/20/2013,LF-17185,North,TEC-PH-10004915,4,504
IT-2013-4864710,9/20/2013,LF-17185,North,OFF-AR-10002433,3,30.96
IT-2013-4864710,9/20/2013,LF-17185,North,OFF-AP-10003318,1,89.67
IT-2013-4864710,9/20/2013,LF-17185,North,FUR-CH-10003248,5,235.05
IT-2013-4864710,9/20/2013,LF-17185,North,OFF-AR-10003066,2,52.86
IT-2013-4864710,9/20/2013,LF-17185,North,OFF-BI-10001138,2,59.16
IT-2013-4864710,9/20/2013,LF-17185,North,OFF-AR-10000399,5,263.25
IT-2013-4864710,9/20/2013,LF-17185,North,OFF-BI-10001119,4,23.64
ES-2011-2858219,9/6/2011,RD-19810,Central,OFF-PA-10004267,11,214.83
ES-2011-2858219,9/6/2011,RD-19810,Central,OFF-AR-10002113,2,38.28
IT-2011-2323076,12/19/2011,SC-20380,North,OFF-EN-10002736,2,26.1
ES-2014-5249912,12/16/2014,SD-20485,North,OFF-ST-10001758,5,1058.1
ES-2014-5249912,12/16/2014,SD-20485,North,OFF-AR-10000319,3,157.86
ES-2012-3661014,6/11/2012,RA-19945,South,OFF-AP-10001510,3,837.63
ES-2012-3661014,6/11/2012,RA-19945,South,TEC-PH-10003995,2,333.66
ES-2012-3661014,6/11/2012,RA-19945,South,OFF-AR-10004492,7,375.9
ES-2014-1080192,2/8/2014,MR-17545,Central,OFF-AR-10001190,4,215.64
ES-2014-1080192,2/8/2014,MR-17545,Central,FUR-BO-10004947,5,751.65
ES-2014-1080192,2/8/2014,MR-17545,Central,FUR-BO-10002632,5,743.25
ES-2014-1080192,2/8/2014,MR-17545,Central,OFF-BI-10004903,10,84.9
ES-2014-1080192,2/8/2014,MR-17545,Central,OFF-AR-10001418,3,80.1
ES-2014-1080192,2/8/2014,MR-17545,Central,TEC-AC-10001566,2,490.26
ES-2014-1080192,2/8/2014,MR-17545,Central,OFF-ST-10001547,2,424.2
ES-2014-1080192,2/8/2014,MR-17545,Central,TEC-CO-10000082,7,1336.86
ES-2014-1080192,2/8/2014,MR-17545,Central,TEC-MA-10003607,5,600.3
ES-2014-1679056,6/30/2014,LD-16855,Central,OFF-BI-10003951,2,60.9
ES-2013-4916727,5/15/2013,DB-13360,Central,TEC-PH-10003620,3,418.5
ES-2014-3130087,9/25/2014,JK-16120,Central,OFF-ST-10003018,5,642
ES-2014-5326009,2/20/2014,JL-15130,Central,OFF-AR-10002640,6,85.32
ES-2014-5326009,2/20/2014,JL-15130,Central,OFF-LA-10003390,3,27.36
ES-2011-4411711,10/11/2011,SF-20200,Central,OFF-EN-10004571,2,44.46
ES-2013-2361375,11/14/2013,EB-13750,Central,OFF-PA-10001523,3,141.3
ES-2013-5504072,7/8/2013,EH-14125,South,OFF-EN-10000890,3,52.47
ES-2013-5504072,7/8/2013,EH-14125,South,OFF-BI-10000844,4,18.12
ES-2011-4257071,12/20/2011,BT-11440,North,OFF-ST-10001142,4,66.24
ES-2011-4257071,12/20/2011,BT-11440,North,OFF-SU-10003951,6,291.78
ES-2011-4257071,12/20/2011,BT-11440,North,OFF-FA-10000189,3,41.58
IT-2014-4421359,9/15/2014,TG-21640,South,FUR-CH-10002116,2,264.96
ES-2013-1568724,5/5/2013,BV-11245,Central,OFF-ST-10001554,1,17.46
ES-2014-5297510,11/14/2014,TT-21220,North,OFF-ST-10000580,5,289.35
ES-2014-5297510,11/14/2014,TT-21220,North,TEC-CO-10001192,3,371.79
ES-2014-5297510,11/14/2014,TT-21220,North,OFF-ST-10004702,2,20.58
ES-2014-5297510,11/14/2014,TT-21220,North,OFF-SU-10000776,9,216
ES-2014-5297510,11/14/2014,TT-21220,North,FUR-CH-10000133,7,668.22
ES-2014-5297510,11/14/2014,TT-21220,North,OFF-AP-10003177,4,222.6
IT-2014-5393609,11/28/2014,CJ-12010,Central,OFF-ST-10004020,1,204.18
IT-2014-5393609,11/28/2014,CJ-12010,Central,OFF-ST-10000988,3,79.2
ES-2013-5537153,11/30/2013,JM-15265,South,FUR-FU-10004954,4,201.24
ES-2011-5912381,9/22/2011,BE-11335,South,FUR-FU-10003664,3,325.8
ES-2011-3394310,12/16/2011,KA-16525,South,TEC-CO-10002769,2,599.16
IT-2013-4874491,9/8/2013,LC-16885,Central,OFF-ST-10001413,4,122.76
IT-2013-4874491,9/8/2013,LC-16885,Central,TEC-AC-10004520,3,88.2
IT-2013-4874491,9/8/2013,LC-16885,Central,FUR-CH-10002819,1,59.82
IT-2013-4874491,9/8/2013,LC-16885,Central,TEC-AC-10003415,3,762.48
ES-2012-4635011,12/7/2012,CS-11950,Central,OFF-SU-10003115,3,66.42
ES-2012-4635011,12/7/2012,CS-11950,Central,OFF-BI-10003277,2,30.3
ES-2012-2654005,5/22/2012,MG-17875,South,OFF-AR-10003521,1,14.97
ES-2012-2654005,5/22/2012,MG-17875,South,OFF-ST-10003641,2,112.92
ES-2012-1517831,4/23/2012,CP-12085,Central,OFF-EN-10002008,9,332.64
ES-2012-1517831,4/23/2012,CP-12085,Central,OFF-ST-10002042,3,80.64
ES-2012-1074279,9/27/2012,JE-15715,North,OFF-BI-10003705,10,493.2
ES-2012-1074279,9/27/2012,JE-15715,North,OFF-PA-10004746,2,42.24
ES-2012-1074279,9/27/2012,JE-15715,North,OFF-LA-10001541,3,33.39
ES-2012-1074279,9/27/2012,JE-15715,North,OFF-EN-10003361,3,89.37
ES-2012-1074279,9/27/2012,JE-15715,North,OFF-AR-10000066,5,55.5
ES-2012-1074279,9/27/2012,JE-15715,North,OFF-EN-10000142,4,58.56
ES-2012-4070333,11/17/2012,IL-15100,South,TEC-AC-10003904,1,81.69
ES-2014-5326420,10/24/2014,MW-18220,South,OFF-BI-10004722,5,28.95
ES-2014-5326420,10/24/2014,MW-18220,South,TEC-MA-10004609,1,54.06
ES-2014-5326420,10/24/2014,MW-18220,South,OFF-ST-10000624,4,513.48
ES-2013-1777796,6/15/2013,DK-12895,Central,TEC-PH-10001066,1,636.3
ES-2013-1777796,6/15/2013,DK-12895,Central,OFF-PA-10004589,7,218.19
ES-2013-1777796,6/15/2013,DK-12895,Central,OFF-FA-10001800,9,121.23
ES-2011-5752766,9/28/2011,AF-10870,Central,OFF-AP-10003558,8,4195.2
ES-2013-5256775,6/13/2013,TT-21070,South,OFF-AR-10000124,2,35.7
IT-2012-2093927,3/14/2012,GM-14440,Central,FUR-BO-10002708,7,2546.25
IT-2012-2093927,3/14/2012,GM-14440,Central,OFF-ST-10000154,2,21.6
ES-2011-5911716,12/19/2011,JK-15640,Central,FUR-BO-10004834,9,1542.24
ES-2011-5911716,12/19/2011,JK-15640,Central,FUR-CH-10003365,3,1395
ES-2011-5911716,12/19/2011,JK-15640,Central,OFF-ST-10002271,3,183.6
ES-2011-5911716,12/19/2011,JK-15640,Central,OFF-SU-10000087,12,178.56
IT-2011-4711868,1/11/2011,RB-19330,Central,OFF-BI-10004220,3,87.48
IT-2011-4711868,1/11/2011,RB-19330,Central,OFF-BI-10000323,5,137.25
IT-2011-4711868,1/11/2011,RB-19330,Central,OFF-ST-10002159,5,1032
IT-2011-4711868,1/11/2011,RB-19330,Central,OFF-ST-10001818,2,96.96
ES-2013-5078214,9/24/2013,LP-17080,Central,OFF-ST-10000486,2,124.32
ES-2014-2210580,6/22/2014,RB-19795,Central,OFF-BI-10001808,5,246.15
ES-2014-2210580,6/22/2014,RB-19795,Central,OFF-ST-10001478,2,268.32
ES-2014-5710826,12/24/2014,RH-19555,Central,OFF-BI-10001253,5,68.4
ES-2013-4017249,1/14/2013,RD-19480,South,OFF-BI-10004644,1,7.62
ES-2014-5931653,4/28/2014,JS-15685,Central,FUR-BO-10002182,2,396.18
IT-2012-2927791,4/5/2012,BT-11305,North,TEC-MA-10001298,2,221.16
ES-2012-3516546,12/19/2012,KM-16225,Central,OFF-EN-10002065,2,14.4
ES-2012-2435356,1/11/2012,TZ-21580,Central,OFF-BI-10004644,4,30.48
ES-2014-1035204,8/28/2014,MG-17875,North,TEC-PH-10003492,6,1100.16
ES-2014-1035204,8/28/2014,MG-17875,North,OFF-ST-10001222,5,242.25
ES-2014-1035204,8/28/2014,MG-17875,North,FUR-CH-10002212,4,667.8
ES-2012-3884977,12/18/2012,DG-13300,South,OFF-EN-10003737,2,94.86
ES-2012-3884977,12/18/2012,DG-13300,South,OFF-LA-10003217,4,35.52
ES-2012-3884977,12/18/2012,DG-13300,South,OFF-ST-10004702,6,61.74
ES-2012-3884977,12/18/2012,DG-13300,South,OFF-ST-10002900,4,789.96
ES-2012-2468694,6/8/2012,AO-10810,Central,TEC-AC-10003080,2,207.18
ES-2012-2468694,6/8/2012,AO-10810,Central,OFF-BI-10002128,8,118.56
ES-2012-2468694,6/8/2012,AO-10810,Central,TEC-AC-10001089,5,406.35
ES-2012-2468694,6/8/2012,AO-10810,Central,OFF-AR-10002113,3,57.42
ES-2012-4882132,9/27/2012,JF-15490,Central,OFF-ST-10004097,2,31.14
IT-2011-2866156,12/12/2011,BT-11485,Central,TEC-PH-10000158,3,410.22
ES-2013-3584378,8/8/2013,RB-19645,Central,OFF-BI-10001754,2,28.02
ES-2013-3584378,8/8/2013,RB-19645,Central,OFF-BI-10002354,2,29.22
ES-2013-4142253,11/2/2013,PF-19120,South,OFF-AR-10003651,3,34.11
ES-2013-4142253,11/2/2013,PF-19120,South,OFF-BI-10002986,1,11.43
ES-2013-3042991,3/20/2013,CC-12370,North,OFF-AP-10002397,9,2698.65
ES-2014-5298968,1/11/2014,CR-12820,South,TEC-AC-10004557,2,58.98
ES-2011-5483343,8/25/2011,TS-21205,North,OFF-AR-10003651,3,34.11
ES-2012-4087601,8/16/2012,TB-21280,North,OFF-ST-10001646,3,56.25
ES-2012-4087601,8/16/2012,TB-21280,North,OFF-ST-10000952,3,382.41
ES-2012-4087601,8/16/2012,TB-21280,North,FUR-FU-10004960,3,155.88
ES-2011-3737786,8/18/2011,PP-18955,Central,TEC-CO-10003608,2,639.66
IT-2013-5448440,7/23/2013,PB-19105,South,TEC-PH-10003620,3,418.5
ES-2014-5100081,1/7/2014,AH-10585,Central,OFF-BI-10001055,3,18.09
ES-2011-3081212,8/27/2011,VW-21775,North,FUR-CH-10001831,2,267.36
ES-2011-3081212,8/27/2011,VW-21775,North,OFF-LA-10003290,2,9.12
ES-2011-3081212,8/27/2011,VW-21775,North,OFF-AP-10002238,4,275.16
ES-2012-4718408,3/8/2012,SS-20590,North,TEC-AC-10004203,11,335.61
ES-2012-4718408,3/8/2012,SS-20590,North,OFF-ST-10003018,5,642
ES-2012-4227357,4/16/2012,MG-18145,Central,TEC-PH-10000493,3,1912.5
ES-2012-4227357,4/16/2012,MG-18145,Central,OFF-ST-10001758,3,634.86
ES-2012-4227357,4/16/2012,MG-18145,Central,OFF-AR-10000475,5,58.3
ES-2014-5488768,7/2/2014,SN-20710,North,OFF-BI-10002986,2,22.86
ES-2014-5488768,7/2/2014,SN-20710,North,OFF-BI-10001253,6,82.08
ES-2014-5488768,7/2/2014,SN-20710,North,FUR-CH-10002373,3,429.48
ES-2014-4951531,9/17/2014,JF-15565,North,FUR-BO-10002003,2,870.9
ES-2014-2785118,4/14/2014,JH-16180,Central,OFF-PA-10001661,5,169.65
ES-2013-2993189,2/7/2013,CR-12820,Central,OFF-ST-10001255,1,57.42
IT-2014-5726048,11/24/2014,DK-12985,North,OFF-AR-10000715,2,52.74
ES-2011-3780358,11/15/2011,CC-12100,South,OFF-BI-10000346,2,59.82
ES-2012-5371207,1/24/2012,GB-14575,Central,OFF-BI-10002083,1,6.66
ES-2012-5371207,1/24/2012,GB-14575,Central,OFF-SU-10003211,6,96.66
ES-2012-5371207,1/24/2012,GB-14575,Central,TEC-PH-10001664,7,502.95
ES-2012-5371207,1/24/2012,GB-14575,Central,OFF-AR-10001228,6,152.28
IN-2013-27828,8/26/2013,VT-21700,North Asia,OFF-PA-10000026,4,197.28
IN-2013-27828,8/26/2013,VT-21700,North Asia,FUR-FU-10000944,7,93.66
IN-2013-27828,8/26/2013,VT-21700,North Asia,TEC-CO-10002526,4,1422.24
IN-2013-27828,8/26/2013,VT-21700,North Asia,TEC-AC-10002255,3,207.45
IN-2014-63178,6/24/2014,SO-20335,Southeast Asia,OFF-AP-10002882,2,142.44
IN-2011-29067,5/30/2011,ST-20530,Central Asia,OFF-BI-10000168,2,11.4
IN-2012-15361,8/15/2012,CS-12130,North Asia,TEC-PH-10001354,2,262.14
IN-2011-79397,3/1/2011,KN-16450,Oceania,OFF-LA-10003396,3,39.87
IN-2011-79397,3/1/2011,KN-16450,Oceania,OFF-AP-10000304,1,306.78
ID-2012-63535,9/5/2012,ML-17410,Oceania,TEC-PH-10003062,5,840.9
ID-2012-63535,9/5/2012,ML-17410,Oceania,OFF-AR-10001134,1,14.49
ID-2011-65117,11/7/2011,SW-20245,Southeast Asia,OFF-SU-10004177,3,111.42
ID-2011-65117,11/7/2011,SW-20245,Southeast Asia,TEC-PH-10001354,6,786.42
ID-2011-65117,11/7/2011,SW-20245,Southeast Asia,OFF-BI-10000089,9,255.15
ID-2011-65117,11/7/2011,SW-20245,Southeast Asia,OFF-EN-10003463,5,94.05
ID-2011-65117,11/7/2011,SW-20245,Southeast Asia,FUR-CH-10001871,8,801.12
ID-2014-39084,6/13/2014,PO-18865,Southeast Asia,TEC-CO-10000666,4,1053.24
ID-2014-44908,2/26/2014,AI-10855,Southeast Asia,OFF-SU-10004848,5,233.85
ID-2014-44908,2/26/2014,AI-10855,Southeast Asia,OFF-PA-10003332,2,89.76
ID-2012-73146,10/24/2012,HM-14980,Southeast Asia,OFF-AP-10000487,3,1707.66
ID-2012-73146,10/24/2012,HM-14980,Southeast Asia,OFF-LA-10000095,6,42.84
ID-2014-62926,9/18/2014,MC-18100,Southeast Asia,TEC-MA-10003553,2,519.54
ID-2014-64914,3/27/2014,AS-10285,North Asia,FUR-TA-10000147,6,1497.42
ID-2012-57809,9/10/2012,AO-10810,Southeast Asia,FUR-TA-10000665,3,1483.56
ID-2012-57809,9/10/2012,AO-10810,Southeast Asia,OFF-AR-10001232,2,103.56
IN-2013-76464,12/6/2013,DK-13090,Southeast Asia,OFF-AR-10000027,3,83.79
IN-2013-76464,12/6/2013,DK-13090,Southeast Asia,FUR-CH-10003009,2,333.9
IN-2011-32126,2/9/2011,GA-14515,Southeast Asia,FUR-CH-10001313,4,333.12
IN-2011-32126,2/9/2011,GA-14515,Southeast Asia,OFF-ST-10003837,5,1020.9
IN-2014-12575,11/24/2014,TG-21310,Oceania,OFF-AR-10000058,2,105.3
IN-2014-29697,6/10/2014,JC-15340,Oceania,OFF-AR-10004486,3,151.56
IN-2014-29697,6/10/2014,JC-15340,Oceania,OFF-PA-10000694,3,71.37
IN-2014-29697,6/10/2014,JC-15340,Oceania,TEC-CO-10003702,6,881.64
IN-2013-55051,7/29/2013,AM-10705,Southeast Asia,OFF-LA-10002139,2,24.48
IN-2013-55051,7/29/2013,AM-10705,Southeast Asia,TEC-AC-10001500,5,505.95
IN-2013-55051,7/29/2013,AM-10705,Southeast Asia,TEC-AC-10003750,6,600.48
IN-2013-55051,7/29/2013,AM-10705,Southeast Asia,TEC-CO-10001954,1,378.81
ID-2014-76618,12/8/2014,RB-19330,Oceania,OFF-ST-10004830,1,197.91
ID-2014-76618,12/8/2014,RB-19330,Oceania,FUR-CH-10003836,3,441.27
ID-2014-76618,12/8/2014,RB-19330,Oceania,OFF-BI-10000340,14,676.2
ID-2014-76618,12/8/2014,RB-19330,Oceania,FUR-FU-10004158,1,110.04
ID-2013-34709,4/15/2013,LC-16870,Oceania,OFF-BI-10004098,7,221.34
IN-2012-70325,11/1/2012,AB-10015,Central Asia,TEC-AC-10002719,4,1039.32
IN-2012-70325,11/1/2012,AB-10015,Central Asia,TEC-AC-10004054,2,142.68
IN-2011-38202,8/17/2011,DV-13045,Oceania,TEC-AC-10001639,3,119.25
IN-2011-38202,8/17/2011,DV-13045,Oceania,OFF-BI-10002632,3,154.35
IN-2011-38202,8/17/2011,DV-13045,Oceania,OFF-EN-10001789,2,40.98
IN-2011-38202,8/17/2011,DV-13045,Oceania,TEC-CO-10000786,1,319.83
IN-2012-10790,10/23/2012,JE-15610,Oceania,TEC-PH-10004300,4,272.52
IN-2014-71235,9/17/2014,NC-18625,Oceania,FUR-BO-10000112,3,370.26
IN-2014-71235,9/17/2014,NC-18625,Oceania,OFF-PA-10000453,2,98.22
IN-2012-29571,9/27/2012,MD-17860,Central Asia,TEC-PH-10001457,5,3187.5
ID-2014-17265,1/3/2014,KB-16240,Southeast Asia,OFF-EN-10001491,6,278.64
IN-2013-34702,9/13/2013,EM-13960,Oceania,OFF-ST-10000704,3,422.01
IN-2013-34702,9/13/2013,EM-13960,Oceania,FUR-BO-10004806,9,3919.05
IN-2013-34702,9/13/2013,EM-13960,Oceania,FUR-FU-10003939,7,363.3
IN-2013-34702,9/13/2013,EM-13960,Oceania,FUR-FU-10001477,8,869.28
IN-2013-34702,9/13/2013,EM-13960,Oceania,OFF-AR-10002797,5,78.75
IN-2013-34702,9/13/2013,EM-13960,Oceania,TEC-AC-10000420,2,517.92
IN-2013-34702,9/13/2013,EM-13960,Oceania,TEC-CO-10003393,9,1076.76
IN-2013-34702,9/13/2013,EM-13960,Oceania,OFF-BI-10002853,2,22.86
IN-2013-34702,9/13/2013,EM-13960,Oceania,OFF-AR-10000539,5,133.2
IN-2012-20996,9/24/2012,ML-18265,Southeast Asia,OFF-PA-10002461,4,59.52
ID-2012-28682,12/5/2012,FO-14305,Oceania,OFF-PA-10000215,2,26.94
ID-2012-28682,12/5/2012,FO-14305,Oceania,TEC-PH-10002602,6,455.76
ID-2012-28682,12/5/2012,FO-14305,Oceania,FUR-CH-10004810,2,331.8
IN-2011-78823,9/15/2011,ME-17725,Central Asia,OFF-ST-10000220,3,187.83
IN-2011-78823,9/15/2011,ME-17725,Central Asia,FUR-FU-10004820,7,361.2
IN-2011-78823,9/15/2011,ME-17725,Central Asia,OFF-FA-10000577,2,26.82
IN-2011-78823,9/15/2011,ME-17725,Central Asia,OFF-FA-10004813,3,49.59
IN-2011-78823,9/15/2011,ME-17725,Central Asia,OFF-FA-10003218,3,35.64
IN-2011-78823,9/15/2011,ME-17725,Central Asia,OFF-LA-10004114,6,53.64
ID-2013-67952,5/7/2013,CS-12175,Oceania,TEC-AC-10000111,1,38.52
IN-2011-21983,12/8/2011,CR-12580,Central Asia,FUR-FU-10002525,3,127.71
IN-2013-41681,3/10/2013,MS-17710,Oceania,OFF-AR-10004780,3,66.6
IN-2014-32091,11/7/2014,CK-12595,North Asia,FUR-FU-10000666,2,219.78
IN-2014-32091,11/7/2014,CK-12595,North Asia,OFF-ST-10001824,3,72
IN-2012-65747,10/4/2012,JC-15340,Oceania,OFF-BI-10002562,4,211.68
ID-2012-20562,4/6/2012,RM-19375,Oceania,OFF-BI-10001967,1,15.51
ID-2013-18448,6/17/2013,NC-18415,Southeast Asia,OFF-LA-10002272,2,17.4
ID-2013-18448,6/17/2013,NC-18415,Southeast Asia,OFF-BI-10004868,7,42.21
ID-2013-18448,6/17/2013,NC-18415,Southeast Asia,OFF-LA-10004848,3,35.19
IN-2014-29753,11/13/2014,NS-18640,North Asia,OFF-LA-10003778,4,32.28
IN-2014-29753,11/13/2014,NS-18640,North Asia,TEC-AC-10001278,3,125.19
IN-2014-29753,11/13/2014,NS-18640,North Asia,OFF-ST-10000704,4,562.68
IN-2014-55513,9/12/2014,CR-12580,Central Asia,OFF-ST-10003810,7,115.71
IN-2014-55513,9/12/2014,CR-12580,Central Asia,OFF-EN-10000114,4,45.6
IN-2014-76674,9/14/2014,MZ-17515,North Asia,OFF-AR-10001405,3,53.55
IN-2014-76674,9/14/2014,MZ-17515,North Asia,FUR-CH-10002188,4,351.84
ID-2013-79964,5/1/2013,RS-19765,Oceania,OFF-ST-10003445,3,93.51
IN-2014-47463,2/27/2014,ZC-21910,Oceania,OFF-BI-10002424,2,25.8
IN-2011-42591,11/25/2011,MA-17995,Oceania,OFF-LA-10000506,4,43.8
ID-2014-17657,6/25/2014,FC-14245,Southeast Asia,OFF-PA-10004260,4,53.76
IN-2013-59755,4/26/2013,PG-18820,Southeast Asia,FUR-CH-10004009,1,137.16
IN-2013-59755,4/26/2013,PG-18820,Southeast Asia,FUR-BO-10000288,3,1314.45
ID-2011-74721,4/5/2011,HG-14845,Southeast Asia,TEC-MA-10004298,1,50.4
ID-2011-74721,4/5/2011,HG-14845,Southeast Asia,OFF-FA-10001010,8,154.8
ID-2011-74721,4/5/2011,HG-14845,Southeast Asia,OFF-AP-10002017,1,66.99
IN-2014-60476,3/11/2014,HM-14980,North Asia,OFF-FA-10001187,2,27.24
IN-2014-60476,3/11/2014,HM-14980,North Asia,OFF-FA-10001045,5,49.2
IN-2014-60476,3/11/2014,HM-14980,North Asia,OFF-EN-10003000,5,184.8
IN-2014-60476,3/11/2014,HM-14980,North Asia,OFF-BI-10001904,2,27
IN-2014-60476,3/11/2014,HM-14980,North Asia,OFF-AR-10002727,2,49.56
IN-2012-60371,6/27/2012,BE-11335,North Asia,TEC-PH-10001917,1,87.38
IN-2012-60371,6/27/2012,BE-11335,North Asia,TEC-CO-10000778,2,340.08
IN-2014-57410,10/17/2014,CS-12250,Southeast Asia,OFF-BI-10004334,2,11.82
IN-2014-57410,10/17/2014,CS-12250,Southeast Asia,OFF-ST-10001026,5,287.1
IN-2014-57410,10/17/2014,CS-12250,Southeast Asia,OFF-EN-10003838,1,16.95
ID-2012-10230,6/7/2012,JC-16105,Southeast Asia,FUR-BO-10004399,1,172.62
ID-2012-10230,6/7/2012,JC-16105,Southeast Asia,OFF-LA-10004062,3,30.78
ID-2012-10230,6/7/2012,JC-16105,Southeast Asia,OFF-EN-10004422,1,21
IN-2013-72859,5/16/2013,LC-17050,Southeast Asia,OFF-BI-10000089,7,198.45
IN-2014-13597,3/11/2014,AC-10450,Central Asia,OFF-LA-10002088,1,6.27
IN-2014-13597,3/11/2014,AC-10450,Central Asia,FUR-TA-10002256,5,2664
ID-2011-36011,1/26/2011,HK-14890,Southeast Asia,FUR-CH-10003950,1,457.95
IN-2012-35598,6/19/2012,AW-10840,North Asia,OFF-BI-10004454,3,34.38
IN-2014-25161,7/14/2014,MS-17710,Oceania,OFF-SU-10001686,3,129.15
ID-2013-18504,10/22/2013,FH-14365,Central Asia,TEC-CO-10000764,3,959.94
ID-2013-18504,10/22/2013,FH-14365,Central Asia,OFF-LA-10003396,2,26.58
IN-2012-33288,5/22/2012,PC-19000,Southeast Asia,OFF-LA-10001292,3,20.34
IN-2012-33288,5/22/2012,PC-19000,Southeast Asia,OFF-ST-10002714,1,10.74
IN-2012-33288,5/22/2012,PC-19000,Southeast Asia,OFF-ST-10004015,3,145.44
IN-2012-33288,5/22/2012,PC-19000,Southeast Asia,TEC-AC-10003753,4,1031.4
IN-2011-56346,11/22/2011,NW-18400,North Asia,FUR-FU-10000921,5,218.25
IN-2011-16229,12/12/2011,CK-12205,Oceania,TEC-PH-10003954,2,309.36
IN-2012-53175,6/18/2012,BO-11350,Southeast Asia,TEC-PH-10004509,1,169.59
IN-2012-53175,6/18/2012,BO-11350,Southeast Asia,OFF-FA-10002597,14,268.8
IN-2012-14010,3/31/2012,KC-16255,North Asia,TEC-CO-10003982,5,634.5
IN-2012-14010,3/31/2012,KC-16255,North Asia,OFF-AR-10004456,4,96.36
IN-2014-16887,5/5/2014,CC-12475,Central Asia,TEC-CO-10002040,4,1272.72
ID-2012-60427,7/14/2012,RB-19795,Southeast Asia,TEC-AC-10001022,5,198.75
IN-2014-53427,9/5/2014,LT-16765,Central Asia,OFF-BI-10002907,2,55.98
IN-2014-53427,9/5/2014,LT-16765,Central Asia,OFF-AP-10002371,1,98.85
IN-2014-53427,9/5/2014,LT-16765,Central Asia,FUR-TA-10004711,5,4298.85
IN-2014-53427,9/5/2014,LT-16765,Central Asia,OFF-PA-10004124,4,87.12
IN-2014-63591,12/13/2014,ZD-21925,North Asia,FUR-TA-10003576,2,636.18
IN-2011-32196,1/31/2011,LS-17200,Oceania,FUR-CH-10004065,8,415.44
IN-2011-32196,1/31/2011,LS-17200,Oceania,TEC-MA-10002680,3,931.77
ID-2013-36242,6/9/2013,TS-21610,Oceania,OFF-SU-10000062,8,188.88
ID-2013-36242,6/9/2013,TS-21610,Oceania,OFF-BI-10000006,2,33.96
ID-2013-36242,6/9/2013,TS-21610,Oceania,TEC-CO-10003574,4,564.36
ID-2013-36242,6/9/2013,TS-21610,Oceania,FUR-BO-10004821,6,732.42
ID-2013-36242,6/9/2013,TS-21610,Oceania,OFF-AR-10000762,5,87.3
IN-2012-24146,4/6/2012,BD-11560,Southeast Asia,TEC-AC-10001995,3,742.59
IN-2012-24146,4/6/2012,BD-11560,Southeast Asia,OFF-FA-10003893,3,41.58
IN-2013-66923,6/20/2013,CS-12175,Oceania,OFF-LA-10000784,2,18.24
IN-2013-66923,6/20/2013,CS-12175,Oceania,OFF-ST-10003953,7,898.8
IN-2013-66923,6/20/2013,CS-12175,Oceania,OFF-AR-10000762,9,157.14
IN-2013-66923,6/20/2013,CS-12175,Oceania,TEC-PH-10000297,3,195.84
IN-2014-76058,3/13/2014,FO-14305,North Asia,OFF-PA-10000382,2,62.4
IN-2014-76058,3/13/2014,FO-14305,North Asia,OFF-AR-10001773,2,52.86
IN-2014-76058,3/13/2014,FO-14305,North Asia,OFF-FA-10003604,4,45.36
IN-2014-76058,3/13/2014,FO-14305,North Asia,FUR-CH-10004694,7,969.36
IN-2014-76058,3/13/2014,FO-14305,North Asia,OFF-PA-10000302,3,83.88
IN-2014-76058,3/13/2014,FO-14305,North Asia,OFF-EN-10003601,5,49.5
IN-2014-76058,3/13/2014,FO-14305,North Asia,FUR-FU-10000496,2,113.16
IN-2014-17489,12/22/2014,DF-13135,Southeast Asia,OFF-BI-10004651,4,196.92
IN-2014-17489,12/22/2014,DF-13135,Southeast Asia,OFF-AR-10000539,3,79.92
IN-2014-46343,9/23/2014,JW-15220,Central Asia,OFF-LA-10003396,5,66.45
IN-2014-46343,9/23/2014,JW-15220,Central Asia,OFF-ST-10004325,5,51.45
